assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
8,21,469,0,None,7,0.36,118748,None,,-1,1,7,-7,617.5,8,5,4,,5,3,0.0,7.5,16,5.80,0.3,19.62,1.01,13.82,20.72,1.07,0.71,Mohamed,7.5,2,1,17,0.88,14,233.0,1,1,308,True,771.0,1,1,1740,International Duty - Unknown return date,2023-12-30T22:30:09.774712Z,132,2,1,0,2,2,0,,118748.jpg,7.8,1,1,0,0,0.0,Salah,48.1,4,2,False,None,20,1.03,i,11,14,939.0,1,1,156,4110960,28366,2083939,786459,0.6,11.8,Salah,2
4,6,329,75,None,7,0.4,424876,4,,0,0,1,-1,520.1,16,11,2,,1,3,2.8,3.2,2,3.67,0.21,5.45,0.31,1.78,19.36,1.1,0.1,Dominik,3.2,84,48,15,0.85,2,104.8,36,25,309,False,321.4,89,35,1591,Hamstring injury - 75% chance of playing,2024-01-02T08:30:11.158496Z,71,31,18,0,0,None,0,,424876.jpg,3.6,84,45,0,0,0.0,Szoboszlai,5.5,73,22,False,None,19,1.07,d,11,14,208.0,90,60,73,870892,10629,781552,20363,0.5,10.3,Szoboszlai,1
0,0,0,0,0,0,0,61558,None,,0,0,-2,2,0.0,720,304,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Thiago,0.0,687,280,0,0,0,0.0,726,306,310,False,0.0,724,306,0,Hip injury - Expected back 31 Jan,2023-08-25T09:30:07.201442Z,48,270,173,0,0,None,0,,61558.jpg,0.0,726,306,0,0,0,Alcántara do Nascimento,0.1,428,140,False,None,0,0,i,11,14,0.0,715,303,0,2144,10,19725,39,0.0,0.0,Thiago,0
3,4,191,0,0,4,0.54,214285,3,,0,0,2,-2,248.4,76,13,None,,1,2,0.0,0.0,0,1.18,0.16,1.22,0.17,0.04,8.29,1.13,0.01,Konstantinos,1.7,206,68,7,0.95,0,43.0,191,53,311,False,154.8,253,97,662,Shoulder injury - Unknown return date,2023-12-23T22:00:09.220836Z,47,320,40,0,0,None,0,,214285.jpg,4.5,28,3,0,0,0.0,Tsimikas,3.8,96,37,False,None,8,1.09,i,11,14,26.0,331,114,45,1861471,84,1505980,43733,0.4,9.6,Tsimikas,0
0,0,0,0,0,0,0,444765,None,,0,0,0,0,0.0,541,205,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sepp,0.0,482,180,0,0,0,0.0,563,207,312,False,0.0,555,206,0,Season long loan to Mainz 05,2023-07-17T06:21:35.145355Z,40,680,196,0,0,None,0,,444765.jpg,0.0,569,204,0,0,0,van den Berg,0.0,639,226,False,None,0,0,u,11,14,0.0,513,194,0,0,0,2404,29,0.0,0.0,Van den Berg,0
2,8,361,100,100,6,0.35,97032,None,,1,-1,3,-3,100.1,198,49,3,,1,2,5.8,5.3,1,0.58,0.03,2.25,0.13,1.67,22.26,1.29,0.1,Virgil,5.3,16,5,17,0.98,1,81.3,66,7,313,False,491.8,17,3,1557,,2023-11-09T08:30:08.885661Z,63,54,4,0,0,None,0,,97032.jpg,3.9,62,11,1,0,0.0,van Dijk,11.8,33,11,False,None,18,1.04,a,11,14,219.0,84,2,71,973027,64124,855509,16790,0.8,11.3,Virgil,1
0,0,57,None,None,1,0.34,441428,None,,0,0,0,0,5.7,411,150,None,,0,2,1.7,1.2,0,0.03,0.01,0.09,0.03,0.06,2.29,0.79,0.02,Jarell,1.2,248,82,1,0.34,0,5.3,423,150,626,False,43.2,389,147,261,,None,40,677,194,0,0,None,0,,441428.jpg,2.0,282,98,0,0,0.0,Quansah,0.1,364,141,False,None,3,1.03,a,11,14,4.0,412,150,12,20536,754,13657,789,0.3,3.0,Quansah,0
0,0,0,None,None,0,0,491970,None,,0,0,-1,1,0.0,631,249,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bobby,0.0,587,216,0,0,0,0.0,647,252,627,False,0.0,641,249,0,,None,44,558,313,0,0,None,0,,491970.jpg,0.0,652,257,0,0,0,Clark,0.0,621,237,False,None,0,0,a,11,14,0.0,617,245,0,1449,9,2095,27,0.0,0.0,Clark,0
0,0,3,0,0,0,0.0,496208,None,,0,0,-1,1,0.8,443,217,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.14,0.97,0.0,Ben,0.0,588,217,0,0.0,0,0.1,492,226,628,False,0.2,487,223,13,Knee injury - Unknown return date,2023-12-19T14:30:11.311171Z,44,560,315,0,0,None,0,,496208.jpg,1.0,428,191,0,0,0.0,Doak,0.0,564,208,False,None,0,0.0,i,11,14,0.0,618,246,1,5143,6,7765,68,0.0,0.2,Doak,0
0,0,3,None,None,0,0.0,491501,None,,0,0,-1,1,0.0,630,248,None,,0,3,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.01,0.9,0.0,James,0.0,586,215,0,0.0,0,0.1,491,225,629,False,1.0,481,221,1,,None,44,557,312,0,0,None,0,,491501.jpg,1.0,426,189,0,0,0.0,McConnell,0.0,645,251,False,None,0,0.0,a,11,14,0.0,616,244,1,1135,9,1650,29,0.0,0.2,McConnell,0
0,0,107,0,None,4,0.52,158983,None,,0,0,-1,1,108.8,186,115,None,,0,3,0.0,1.7,1,0.58,0.07,0.87,0.11,0.29,8.89,1.15,0.04,Wataru,1.7,209,96,4,0.52,1,25.8,294,139,668,False,123.6,285,118,697,International Duty - Unknown return date,2024-01-01T10:00:11.633978Z,54,112,69,0,0,None,0,,158983.jpg,1.7,337,147,0,0,0.0,Endo,0.1,426,139,False,None,8,1.03,i,11,14,28.0,321,164,25,14592,299,11590,786,0.3,4.6,Endo,5
0,0,81,100,100,3,0.43,441266,None,,0,0,0,0,124.1,172,109,None,,0,3,2.2,1.7,1,0.68,0.1,2.12,0.31,1.44,6.90,1.0,0.21,Ryan,1.7,208,95,7,1.01,0,33.3,243,117,708,False,82.6,332,142,621,,2023-12-18T00:00:11.256131Z,50,200,127,0,0,None,0,,441266.jpg,1.5,362,160,0,0,0.0,Gravenberch,0.1,452,150,False,None,7,1.01,a,11,14,127.0,148,92,23,28513,189,23325,391,0.3,4.6,Gravenberch,0
0,0,0,None,None,0,0,462491,None,,0,0,0,0,0.0,548,209,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,489,184,0,0,0,0.0,570,211,726,False,0.0,562,210,0,,None,40,687,200,0,0,None,0,,462491.jpg,0.0,576,208,0,0,0,Chambers,0.0,615,219,False,None,0,0,a,11,14,0.0,520,198,0,1903,16,1334,56,0.0,0.0,Chambers,0
0,0,0,None,None,0,0,519328,None,,0,0,0,0,0.0,572,226,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,513,201,0,0,0,0.0,593,227,728,False,0.0,586,227,0,,None,40,715,221,0,0,None,0,,519328.jpg,0.0,599,224,0,0,0,Scanlon,0.0,671,233,False,None,0,0,a,11,14,0.0,546,217,0,566,12,554,26,0.0,0.0,Scanlon,0
0,0,0,None,None,0,0,591386,None,,0,0,0,0,0.0,711,298,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Treymaurice,0.0,670,269,0,0,0,0.0,721,302,743,False,0.0,715,299,0,,None,45,475,284,0,0,None,0,,591386.jpg,0.0,720,302,0,0,0,Nyoni,0.0,759,325,False,None,0,0,a,11,14,0.0,706,299,0,132,4,102,7,0.0,0.0,Nyoni,0
0,0,0,None,None,0,0,443629,None,,0,0,0,0,0.0,540,53,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Marcelo,0.0,481,64,0,0,0,0.0,562,69,756,False,0.0,554,69,0,,None,40,679,50,0,0,None,0,,443629.jpg,0.0,568,69,0,0,0,de Araújo Pitaluga Filho,0.0,747,87,False,None,0,0,a,11,14,0.0,512,43,0,120,15,77,10,0.0,0.0,Pitaluga,0
0,0,0,None,None,0,0,492777,None,,0,0,0,0,0.0,559,215,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Conor,0.0,501,191,0,0,0,0.0,581,217,757,False,0.0,574,217,0,,None,40,701,209,0,0,None,0,,492777.jpg,0.0,587,214,0,0,0,Bradley,0.0,713,244,False,None,0,0,a,11,14,0.0,532,205,0,298,18,151,22,0.0,0.0,Bradley,0
1,1,59,100,100,1,0.22,437742,None,,0,0,-1,1,31.2,339,176,None,,0,3,2.4,1.9,2,0.06,0.01,0.15,0.03,0.09,6.51,1.44,0.02,Albert,2.4,137,69,7,1.55,0,11.1,384,175,21,False,65.0,353,153,407,,2023-09-27T09:00:08.013871Z,49,256,162,0,0,None,0,,437742.jpg,2.5,228,100,0,0,0.0,Sambi Lokonga,0.0,624,239,False,None,5,1.11,a,12,102,15.0,378,190,15,1833,31,2648,42,0.5,3.1,Sambi,0
0,0,131,0,0,0,0.0,184704,None,,0,0,-1,1,102.8,192,119,None,,0,3,0.0,0.0,0,0.49,0.04,0.67,0.05,0.18,26.26,2.09,0.01,Marvelous,0.2,379,172,24,1.91,0,26.5,287,136,52,False,146.4,260,105,1131,Knee injury - Unknown return date,2023-12-27T00:00:09.843034Z,44,505,294,0,0,None,0,,184704.jpg,1.6,343,149,0,0,0.0,Nakamba,0.7,206,67,False,None,13,1.03,i,12,102,14.0,381,191,21,178139,16,230423,3653,0.0,4.8,Nakamba,5
0,3,149,None,None,1,0.11,174310,None,,0,0,-2,2,131.6,160,23,None,,0,4,4.6,4.1,6,0.36,0.04,3.87,0.43,3.51,18.58,2.06,0.39,Elijah,4.6,30,5,20,2.22,5,63.8,113,23,314,False,211.8,185,19,812,,None,48,283,57,0,0,2,0,,174310.jpg,2.6,201,28,0,0,0.0,Adebayo,1.1,179,31,False,None,9,1.0,a,12,102,294.0,60,24,50,139695,8896,139582,5238,1.0,10.4,Adebayo,1
0,1,75,100,100,0,0.0,208904,None,,0,0,-1,1,1.8,431,158,None,,0,2,0.4,-0.1,0,0.00,0.0,0.26,0.06,0.26,7.64,1.73,0.06,Mads Juel,0.4,343,118,6,1.36,1,15.6,349,126,315,False,126.8,282,111,397,,2023-10-07T21:00:07.970294Z,39,749,238,0,0,None,0,,208904.jpg,1.9,294,102,0,0,0.0,Andersen,0.8,205,79,False,None,4,0.91,a,12,102,27.0,322,109,15,205213,650,207044,1808,0.1,3.8,Andersen,1
0,1,164,100,100,1,0.08,165183,None,,0,0,-1,1,95.3,207,54,None,,0,2,2.0,1.5,1,0.31,0.02,0.69,0.05,0.38,26.27,2.01,0.03,Amari'i,2.0,171,51,27,2.07,0,37.1,219,66,316,False,234.4,166,59,1175,,2023-12-26T10:00:10.242282Z,39,745,236,0,0,None,0,,165183.jpg,1.6,339,117,0,0,0.0,Bell,3.2,109,46,False,None,14,1.07,a,12,102,42.0,274,84,22,176233,8353,642368,6653,0.5,5.6,Bell,0
0,0,6,100,100,0,0.0,82738,None,,0,0,-3,3,0.0,715,300,None,,0,3,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,1.22,4.22,0.0,Luke,0.0,676,271,1,3.46,0,0.2,488,223,317,False,0.0,718,301,26,,2023-11-04T03:00:08.936884Z,47,306,198,0,0,None,0,,82738.jpg,1.0,445,203,0,0,0.0,Berry,0.0,574,211,False,None,0,0.0,a,12,102,2.0,429,213,2,1314,5,6309,27,0.0,0.4,Berry,0
1,0,79,50,25,0,0.0,156658,None,,0,0,0,0,73.8,248,73,None,,0,2,0.0,-0.1,0,0.19,0.03,0.56,0.09,0.37,12.33,1.87,0.06,Reece,0.0,453,159,12,1.82,0,25.6,298,104,318,False,131.2,274,109,595,Hamstring injury - 50% chance of playing,2023-10-22T23:30:07.909991Z,40,646,170,0,0,None,0,,156658.jpg,1.6,340,118,0,0,0.0,Burke,0.1,419,165,False,None,7,1.06,d,12,102,51.0,259,77,13,24992,25,21924,222,0.0,3.2,Burke,1
0,0,0,0,0,0,0,193195,None,,0,0,-1,1,0.0,730,311,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Allan,0.0,702,290,0,0,0,0.0,735,313,319,False,0.0,734,313,0,Season-long loan to Millwall,2023-09-01T15:34:04.323217Z,49,231,149,0,0,None,0,,193195.jpg,0.0,735,313,0,0,0,Campbell,0.0,656,259,False,None,0,0,u,12,102,0.0,727,310,0,182,0,3866,3,0.0,0.0,Campbell,0
0,0,12,100,100,0,0.0,96784,None,,0,0,-2,2,11.8,399,199,None,,0,3,0.4,-0.1,0,0.07,0.08,0.07,0.08,0.00,3.54,4.03,0.0,Jordan,0.4,346,160,3,3.42,0,3.1,442,204,320,False,16.8,430,193,79,,2023-12-27T00:00:10.569232Z,48,275,177,0,0,None,0,,96784.jpg,0.8,488,229,0,0,0.0,Clark,0.0,714,291,False,None,0,0.0,a,12,102,2.0,433,216,4,701,9,1619,12,0.1,0.8,Clark,1
5,10,275,100,100,1,0.07,244262,1,,0,0,-1,1,540.8,15,4,2,,2,2,6.6,6.1,9,2.56,0.18,3.12,0.22,0.56,30.54,2.09,0.04,Alfie,6.6,7,2,28,1.92,1,99.7,39,4,321,False,324.8,85,28,1315,,2023-12-02T19:00:09.058622Z,44,535,115,0,0,None,0,,244262.jpg,3.2,120,30,0,0,0.0,Doughty,1.5,155,60,False,None,15,1.03,a,12,102,132.0,145,17,58,183756,72966,48405,4741,1.5,13.2,Doughty,2
0,0,0,0,0,0,0,49083,None,,0,0,-1,1,0.0,724,306,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,694,284,0,0,0,0.0,730,308,322,False,0.0,729,308,0,Released,2023-08-25T08:38:56.197815Z,49,211,136,0,0,None,0,,49083.jpg,0.0,730,308,0,0,0,Freeman,0.0,690,278,False,None,0,0,u,12,102,0.0,721,305,0,59,0,1920,2,0.0,0.0,Freeman,0
0,0,0,0,0,0,0,113534,None,,0,0,0,0,0.0,509,43,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,449,55,0,0,0,0.0,531,59,323,False,0.0,523,59,0,Released from contract,2023-09-03T20:04:04.658822Z,40,641,40,0,0,None,0,,113534.jpg,0.0,536,59,0,0,0,Macey,0.2,317,47,False,None,0,0,u,12,102,0.0,481,33,0,1324,0,42647,274,0.0,0.0,Macey,0
0,0,0,0,0,0,0,422303,None,,0,0,0,0,0.0,655,70,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,612,63,0,0,0,0.0,667,72,324,False,0.0,661,69,0,Season-long loan to Barnsley,2023-08-28T08:17:07.837499Z,45,399,70,0,0,None,0,,422303.jpg,0.0,671,73,0,0,0,McAtee,0.5,238,40,False,None,0,0,u,12,102,0.0,645,70,0,7174,0,233675,631,0.0,0.0,McAtee,0
0,0,0,0,0,0,0,453537,None,,0,0,0,0,0.0,662,264,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Carlos,0.0,620,233,0,0,0,0.0,674,267,325,False,0.0,668,264,0,Permanent transfer to Bolton Wanderers,2023-07-26T11:29:40.140241Z,45,412,238,0,0,None,0,,453537.jpg,0.0,678,271,0,0,0,Mendes Gomes,0.0,698,284,False,None,0,0,u,12,102,0.0,653,261,0,0,0,1451,3,0.0,0.0,Mendes,0
4,7,162,None,None,2,0.14,156700,None,,-1,1,-5,5,124.0,173,25,None,,2,4,2.2,1.7,1,0.64,0.05,5.07,0.37,4.43,28.97,2.09,0.32,Carlton,2.2,163,20,25,1.8,3,67.9,103,19,326,False,191.0,209,24,1247,,None,50,181,43,0,0,1,0,,156700.jpg,3.3,114,16,0,0,0.0,Morris,2.1,130,21,False,None,14,1.01,a,12,102,366.0,38,16,63,1108595,1956,1047469,10434,0.4,12.6,Morris,1
0,0,0,0,0,0,0,174595,None,,0,0,0,0,0.0,642,65,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Admiral,0.0,598,58,0,0,0,0.0,654,67,327,False,0.0,648,64,0,Season-long loan to Exeter City,2023-09-01T14:47:17.297340Z,45,371,65,0,0,None,0,,174595.jpg,0.0,659,68,0,0,0,Muskwe,0.1,481,69,False,None,0,0,u,12,102,0.0,631,65,0,1383,0,18495,80,0.0,0.0,Muskwe,0
1,2,162,100,100,1,0.09,229164,None,,0,0,-1,1,204.1,97,10,None,,0,4,0.8,0.3,1,2.39,0.21,3.50,0.31,1.11,24.52,2.19,0.1,Chiedozie,0.8,299,41,19,1.7,1,53.9,148,28,328,False,171.0,237,28,1008,,2023-11-21T13:00:10.159797Z,49,246,52,0,0,None,0,,229164.jpg,2.0,291,36,0,0,0.0,Ogbene,0.1,369,55,False,None,10,0.89,a,12,102,163.0,125,34,36,20380,128,24579,536,0.2,7.3,Ogbene,0
0,0,0,0,0,0,0,168035,None,,0,0,0,0,0.0,743,321,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fred,0.0,717,302,0,0,0,0.0,746,322,329,False,0.0,746,322,0,Season long loan to Rotherham,2023-07-31T07:05:08.472622Z,50,184,113,0,0,None,0,,168035.jpg,0.0,746,322,0,0,0,Onyedinma,0.0,760,326,False,None,0,0,u,12,102,0.0,741,321,0,0,0,202,0,0.0,0.0,Onyedinma,0
0,0,124,100,100,1,0.12,199056,None,,0,0,-1,1,3.6,422,154,None,,0,2,2.8,2.3,1,0.01,0.0,0.17,0.02,0.16,20.49,2.38,0.02,Gabriel,2.8,101,23,17,1.97,1,24.3,304,107,330,False,214.4,182,68,776,,2023-08-04T11:00:04.319102Z,44,508,100,0,0,None,0,,199056.jpg,2.2,256,83,0,0,0.0,Osho,0.0,559,205,False,None,9,1.04,a,12,102,25.0,335,115,20,4932,203,4033,179,0.6,4.5,Osho,1
0,0,0,0,0,0,0,490180,None,,0,0,0,0,0.0,679,77,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aribim,0.0,637,70,0,0,0,0.0,690,79,331,False,0.0,684,76,0,Season long loan to Bromley,2023-08-21T08:33:51.407917Z,45,433,78,0,0,None,0,,490180.jpg,0.0,692,79,0,0,0,Pepple,0.1,491,70,False,None,0,0,u,12,102,0.0,671,77,0,838,0,17286,46,0.0,0.0,Pepple,0
0,0,0,0,0,0,0,243532,None,,0,0,-1,1,0.0,618,240,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dion,0.0,572,207,0,0,0,0.0,634,243,332,False,0.0,629,240,0,Season-long loan to Sutton United,2023-09-01T14:46:43.900668Z,44,532,301,0,0,None,0,,243532.jpg,0.0,642,249,0,0,0,Pereira,0.0,516,181,False,None,0,0,u,12,102,0.0,602,235,0,1744,0,17411,45,0.0,0.0,Pereira,0
0,0,0,0,0,0,0,108411,None,,0,0,-1,1,0.0,477,174,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dan,0.0,417,145,0,0,0,0.0,502,175,333,False,0.0,496,176,0,Hamstring injury - Unknown return date,2023-08-06T23:30:05.828555Z,39,737,234,0,0,None,0,,108411.jpg,0.0,510,174,0,0,0,Potts,0.1,456,176,False,None,0,0,i,12,102,0.0,448,162,0,8712,102,10443,237,0.0,0.0,Potts,0
0,0,0,0,0,0,0,165152,None,,0,0,-1,1,0.0,605,235,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Glen,0.0,556,202,0,0,0,0.0,623,238,334,False,0.0,618,235,0,Released from contract,2023-09-03T20:07:55.555731Z,44,496,292,0,0,None,0,,165152.jpg,0.0,630,244,0,0,0,Rea,0.0,612,234,False,None,0,0,u,12,102,0.0,587,229,0,883,0,5240,17,0.0,0.0,Rea,0
0,0,0,None,None,0,0,77818,None,,0,0,-2,2,0.0,585,68,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,529,77,0,0,0,0.0,604,82,335,False,0.0,598,82,0,,None,43,571,28,0,0,None,0,,77818.jpg,0.0,611,82,0,0,0,Shea,0.1,396,57,False,None,0,0,a,12,102,0.0,565,60,0,2534,27,12333,85,0.0,0.0,Shea,0
0,0,0,0,0,0,0,242500,None,,0,0,0,0,0.0,650,69,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,607,62,0,0,0,0.0,662,71,336,False,0.0,656,68,0,Season long loan to Colchester United,2023-08-11T10:53:00.375635Z,45,394,69,0,0,None,0,,242500.jpg,0.0,667,72,0,0,0,Taylor,0.1,458,64,False,None,0,0,u,12,102,0.0,640,69,0,0,0,24919,107,0.0,0.0,Taylor,0
0,0,0,0,0,0,0,232477,None,,0,0,0,0,0.0,648,255,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Elliot,0.0,604,223,0,0,0,0.0,660,258,337,False,0.0,654,255,0,Joined Shrewsbury Town on a season-long loan,2023-07-13T12:00:04.224388Z,45,390,227,0,0,None,0,,232477.jpg,0.0,665,263,0,0,0,Thorpe,0.0,731,305,False,None,0,0,u,12,102,0.0,638,252,0,14,0,600,1,0.0,0.0,Thorpe,0
0,0,0,0,0,0,0,207722,None,,0,0,0,0,0.0,521,46,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,461,57,0,0,0,0.0,543,62,338,False,0.0,535,62,0,Joined Dundee United on a season-long loan - Expected back 01 Jul,2023-07-11T09:00:04.234257Z,40,654,43,0,0,None,0,,207722.jpg,0.0,548,62,0,0,0,Walton,0.0,688,81,False,None,0,0,u,12,102,0.0,493,36,0,0,0,793,12,0.0,0.0,Walton,0
0,0,0,0,0,0,0,223333,None,,0,0,-1,1,0.0,613,236,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Louie,0.0,566,203,0,0,0,0.0,629,239,339,False,0.0,624,236,0,Season-long loan to Charlton,2023-09-01T21:49:21.681463Z,44,521,296,0,0,None,0,,223333.jpg,0.0,637,245,0,0,0,Watson,0.1,387,124,False,None,0,0,u,12,102,0.0,596,230,0,3951,0,28575,194,0.0,0.0,Watson,0
0,0,32,100,100,0,0.0,91046,None,,0,0,-1,1,49.6,307,42,None,,0,4,0.2,-0.3,1,0.44,0.53,1.05,1.26,0.61,1.60,1.92,0.73,Cauley,0.2,376,47,2,2.4,0,10.7,387,48,340,False,26.2,413,45,75,,2023-11-10T17:30:09.674003Z,44,488,89,0,0,3,0,,91046.jpg,1.0,420,49,0,0,0.0,Woodrow,0.6,218,36,False,None,0,0.0,a,12,102,32.0,301,47,8,125926,292,140636,2215,0.0,1.8,Woodrow,0
0,1,151,100,100,1,0.08,244856,None,,0,0,0,0,20.6,370,133,None,,1,2,1.4,0.9,0,0.46,0.04,0.78,0.07,0.32,25.44,2.03,0.03,Teden,1.4,229,76,23,1.83,1,34.4,233,72,393,False,262.6,135,53,1130,,2023-12-02T19:00:09.142375Z,40,668,187,0,0,None,0,,244856.jpg,1.9,295,103,0,0,0.0,Mengi,2.2,128,54,False,None,12,0.96,a,12,102,60.0,243,68,26,298921,1235,102460,8263,0.4,6.5,Mengi,2
0,0,81,None,None,0,0.0,232351,2,,0,0,-2,2,108.7,187,43,None,,0,2,0.8,0.3,0,0.56,0.1,0.68,0.12,0.12,14.04,2.54,0.02,Ryan,0.8,290,99,14,2.53,0,23.1,310,110,553,False,83.2,327,125,498,,None,43,597,148,0,0,None,0,,232351.jpg,1.0,418,151,0,0,0.0,Giles,0.1,417,164,False,None,5,0.9,a,12,102,38.0,287,90,11,9577,45,17998,129,0.2,2.6,Giles,0
1,1,162,0,0,0,0.0,108796,None,,0,0,-2,2,39.2,329,112,None,,0,2,0.0,0.0,0,0.29,0.02,1.28,0.1,0.99,27.64,2.13,0.08,Tom,0.2,375,131,23,1.77,1,40.6,205,60,575,False,286.2,116,44,1169,Illness - Unknown return date,2023-12-28T19:00:10.993513Z,43,576,131,1,0,None,0,,108796.jpg,1.6,341,119,0,0,0.0,Lockyer,0.2,358,137,False,None,14,1.08,i,12,102,80.0,202,46,23,31736,16,36295,817,0.0,5.3,Lockyer,4
0,0,71,None,None,1,0.12,104047,None,,0,0,-3,3,68.6,258,143,None,,0,3,0.8,0.3,0,1.36,0.17,1.82,0.23,0.46,17.87,2.22,0.06,Pelly Ruddock,0.8,297,133,14,1.74,0,18.0,335,151,582,False,71.0,343,149,724,,None,47,310,201,0,0,None,0,,104047.jpg,1.5,358,156,0,0,0.0,Mpanzu,0.0,560,206,False,None,8,0.99,a,12,102,41.0,279,146,24,3716,18,6979,48,0.2,5.1,Mpanzu,0
0,0,61,None,None,0,0.0,222677,None,,0,0,-2,2,64.8,267,146,None,,0,3,0.6,0.1,1,0.48,0.06,1.44,0.18,0.96,19.24,2.39,0.12,Tahith,0.6,318,148,18,2.24,1,27.2,283,133,586,False,103.2,303,127,724,,None,48,291,190,0,0,None,0,,222677.jpg,1.5,360,158,0,0,0.0,Chong,0.1,459,152,False,None,6,0.75,a,12,102,108.0,169,101,23,11663,142,18132,144,0.1,4.8,Chong,3
2,3,137,0,100,0,0.0,476369,None,,0,0,0,0,158.7,133,27,None,,0,2,0.0,-0.3,0,1.20,0.1,1.42,0.12,0.22,23.85,2.05,0.02,Issa,0.2,374,130,23,1.98,0,38.8,212,63,602,False,180.6,229,87,1047,International Duty - Unknown return date,2023-12-30T22:30:10.464412Z,40,695,205,0,0,None,0,,476369.jpg,1.7,329,115,0,0,0.0,Kaboré,4.2,88,33,False,None,13,1.12,i,12,102,50.0,260,78,25,565219,418,711996,18749,0.0,6.2,Kaboré,4
0,1,309,None,None,1,0.05,54738,None,,0,0,0,0,0.0,634,76,None,,0,1,2.4,1.9,2,0.02,0.0,0.02,0.0,0.00,40.23,2.12,0.0,Thomas,2.4,134,14,37,1.95,0,55.5,142,6,614,False,555.2,10,6,1710,,None,45,349,15,0,0,None,0,,54738.jpg,2.3,245,26,0,71,3.74,Kaminski,0.3,271,38,False,None,19,1.0,a,12,102,0.0,621,68,43,57608,948,45764,998,0.5,9.6,Kaminski,3
2,1,191,100,100,1,0.08,88894,3,,0,0,-1,1,209.7,96,70,1,,0,3,4.6,4.1,8,0.93,0.08,2.56,0.22,1.63,25.49,2.14,0.14,Ross,4.6,31,18,25,2.1,2,62.3,119,72,630,False,252.2,145,59,1073,,2023-09-16T23:30:07.302434Z,49,216,139,0,0,None,0,,88894.jpg,2.9,155,71,0,0,0.0,Barkley,0.2,304,98,False,None,12,1.01,a,12,102,163.0,124,79,41,31523,4243,28220,1203,0.9,8.4,Barkley,3
